"t_set_heating","%SIGMA@wn2*.pc.mu%","infl_rate_m3ph_m2","window_opening_ach","atrium_ach","%SIGMA@wn2*.pc1%","%SIGMA@wn2*.pc2%","%SIGMA@wn2*.pc3%","%SIGMA@wn2*.pc4%"
0.91796240867614,265851.121672697,0.0776301613082682,0.837455890349015,0.0123740140726537,9275.20709133145,1092.07399193694,63.5694862127405,12.3940858769847
0.949069876788949,265851.121672697,0.187851416470879,0.0336593899223855,0.786867622711595,10017.4806130558,1092.07399193694,65.2289031346777,12.3940858769847
0.946410076223255,265851.121672697,0.0687423483406173,0.0336593899223855,0.155825243741567,9935.85316515843,1384.12483034584,65.5205551654383,15.2449140192194
0.94959255600534,221428.675747935,0.0687423483406173,0.0336593899223855,0.455412864779649,11662.5176932356,911.608027771762,61.7906068444852,14.7250752224552
0.968909722073355,240266.610961354,0.0687423483406173,0.0336593899223855,0.116231262601758,8318.28015552053,909.372964096838,74.2535144029338,13.457041410862
0.92251515256551,231182.620315539,0.179647744466305,0.953627620196599,0.303277472656451,8318.28015552053,909.372964096838,85.9959208596977,13.4930055795325
0.987647689295729,201375.268230909,0.40266071170166,0.291114824972138,0.285183108185083,9202.36325257438,999.044234948335,69.4300039127837,13.4424071017418
0.987647689295729,228923.707529095,0.0216087527359706,0.187531503167225,0.508347544912919,10159.7342984052,1150.61100622078,63.245138744754,13.4424071017418
0.987647689295729,209116.122702868,0.108751800629874,0.0941878492450428,0.732228009654381,9417.6254335107,1253.70001131498,68.7934628104773,13.4424071017418
0.898653318907688,257704.558775131,0.0751546217117465,0.0941878492450428,0.276449035085902,7721.85981861875,993.812851651945,66.8051631354237,16.8238913606803
