"t_set_heating","%SIGMA@wn2*.pc.mu%","infl_rate_m3ph_m2","window_opening_ach","atrium_ach","%SIGMA@wn2*.pc1%","%SIGMA@wn2*.pc2%","%SIGMA@wn2*.pc3%"
0.984976402621034,209156.959591217,0.286968516996935,0.0344216017799954,0.107900996714704,8301.58526409209,1070.10819205621,60.5122511011152
0.980023878773384,199576.133232671,0.286968516996935,0.170096107297132,0.0502023755506848,9933.81101427765,1002.093629405,58.6875633764902
0.941062763168227,161650.005531372,0.286968516996935,0.0809325595882873,0.517892666699072,8074.34475214195,1229.17964957275,57.3968407477781
0.823801897358977,177905.407314571,0.120692855833057,0.154445798406719,0.539345050256366,8559.75471998584,1026.97206716109,65.4457702105117
0.974290168414556,153347.331251952,0.354781698764339,0.823177258631265,0.539345050256366,8836.32021206904,1090.04916440519,61.4894158915872
0.979921634789748,191796.587776052,0.333776875682834,0.184673370516592,0.0258293295674203,8770.06227699604,1090.04916440519,65.5802250423838
0.998197212297096,164437.892702896,0.00413330528460389,0.184673370516592,0.6466907041496,8050.57853926084,1090.04916440519,65.5802250423838
0.998197212297096,160528.121521088,0.0472699165756509,0.184673370516592,0.19788026716415,8167.37063021902,979.046385295083,73.576217888185
0.966646922897396,177306.675968265,0.0472699165756509,0.184673370516592,0.0844729527390399,7385.64024087838,813.777617230573,66.8136391648818
0.966646922897396,187241.119290896,0.0287925727134579,0.990536788581209,0.758156537996216,7374.61582424904,1088.78628118238,66.8136391648818
0.931098753416407,193823.377288701,0.554496647170385,0.771685542243846,0.0859875361773624,8132.41456018881,1009.03197801274,69.2564598896535
0.911082196820944,156438.661059501,0.828442743113121,0.109838171841878,0.166000092649183,8132.41456018881,899.143727512039,66.5458946530066
0.954236806430591,219140.035081014,0.827575575253785,0.086479772459021,0.166000092649183,8208.16516439264,1082.5614008349,63.0558901581007
0.954236806430591,188526.149600172,0.0449357496526904,0.0979578010837556,0.166000092649183,7077.6125564785,1113.54694327975,73.6202102565192
0.962896339726315,188526.149600172,0.631598354097329,0.433785179301328,0.132126858810998,6467.94897140823,1112.28220833095,72.8766899215907
0.945028965987593,163008.461795401,0.708808114908236,0.736908850267241,0.352150517647518,7602.20279688835,1010.24776498292,80.0571640333477
0.900519727265226,182471.089750741,0.181091842060693,0.693280178216911,0.210036900665481,6579.49739080545,1075.62751966188,64.5774430439858
0.963940643233887,206175.500669787,0.181091842060693,0.728709424814203,0.506732286175622,7225.10054138614,1075.62751966188,64.5774430439858
0.908882131901271,197571.732778069,0.348520526452937,0.569932818508827,0.202489058105829,6986.07727817593,1312.68209437729,64.7254721582752
0.978179045163682,176841.821028295,0.273100898422208,0.278210850541662,0.140195429187832,9308.35439728577,1151.08188574431,71.3038386021198
0.978179045163682,204529.030310422,0.635272703045798,0.278210850541662,0.00423414115133665,8013.92584121026,960.631032796319,77.412593332035
0.997944052890638,186815.751317847,0.118696272833518,0.102943342772344,0.163226619773774,8013.92584121026,990.769152073025,59.6995399238521
0.91072106775565,215463.469348286,0.0937622256275223,0.919138210271817,0.143257334524444,8361.85822737501,1228.09242536338,59.7668091055437
0.952801263271391,174287.984233358,0.828284222620988,0.81188096882828,0.452185124847925,7566.1959675226,1309.6442544315,66.9288650176024
0.952801263271391,174749.198459399,0.425503826491595,0.79997598599386,0.120855573632054,7118.96960800926,850.879780871926,78.1997948614118
0.952801263271391,203235.023555198,0.419662727410306,0.120538664565461,0.120855573632054,7118.96960800926,1093.50773410923,54.8910471517242
0.988628989619627,203235.023555198,0.416191756827261,0.628269398733578,0.120855573632054,6712.68147111414,1031.03545090026,63.9809226111283
0.980397891032543,207780.714871464,0.692455590096225,0.588278542250684,0.0265756019028254,5652.44139992974,1010.31850333742,76.8121466867603
0.997520481375267,196361.402968041,0.425101235623734,0.730789910500474,0.0265756019028254,8186.19810358816,930.392137831027,62.5028318243982
0.973359310445713,214785.673888507,0.325934242107058,0.202659955668507,0.276914532206998,8186.19810358816,1244.55687194093,55.7838162975544
0.984066672731789,150547.720657197,0.325934242107058,0.389011131152364,0.399949400215307,7626.48821480526,1244.55687194093,64.4674360326394
0.984066672731789,197488.611831448,0.297754445285999,0.417461525606073,0.0569077516717537,10216.2303400055,1197.58136710905,64.4674360326394
0.980806389906258,187771.65517695,0.0890490197202893,0.417461525606073,0.260842742316847,8504.95268158072,1414.67032170583,68.5018691864268
0.980806389906258,200668.85786944,0.0890490197202893,0.168358384250706,0.260842742316847,8493.65648680472,1240.24513143554,72.3358350347528
0.840090824751204,167907.700339221,0.0890490197202893,0.168358384250706,0.101836740066429,6594.16847864615,1064.98491293664,59.9783412597304
0.846417059771441,167907.700339221,0.319610697932934,0.168358384250706,0.391047049543634,9147.59231059006,1064.98491293664,69.2540321051801
0.82855883903848,167907.700339221,0.511646882590742,0.168358384250706,0.442326222194274,7759.50670558146,1064.98491293664,59.5792247488223
0.982534553548788,172486.306298355,0.696121202467086,0.752405446804332,0.607865615058914,6972.64402750555,854.752252571018,59.5792247488223
0.982534553548788,172486.306298355,0.765855401728861,0.220815404577205,0.0938664024741831,6989.14407048155,1163.07895838467,85.9226610155739
0.982534553548788,185921.46819624,0.821050022323701,0.799457257266185,0.332570101751814,8143.25975598351,1050.41337749913,75.7622363699283
0.945584184387499,208469.115906526,0.909589405432157,0.540407211854573,0.310024928773101,6838.50631739331,1248.17509612911,65.8019518738668
0.985665217721991,161503.690387734,0.220466885536362,0.321454441630205,0.298916140343195,8473.34759959056,1243.46368115576,58.1752827331464
0.972632170780499,188083.528670907,0.220466885536362,0.312590241394795,0.0609399705957549,8473.34759959056,1179.20469666967,58.7514926920782
0.973321319117321,172218.067175789,0.0330829998854507,0.178785633514185,0.382631666089968,8420.52642069494,949.776545599274,56.8836691173141
0.77842485364905,183929.022267084,0.0633567252347517,0.101484006000942,0.609180436917348,7457.12725105617,1157.14519717612,59.7337677154232
0.887226872743159,155852.975219642,0.214247586019571,0.0859234545689705,0.274850485234336,7348.64973490956,1157.14519717612,83.9597979894979
0.887226872743159,185898.26366401,0.239580361806018,0.279626717614623,0.274850485234336,8159.91860388873,1044.40195114134,79.9693668796414
0.945108327298769,164268.054521192,0.173563006372438,0.152971862135234,0.171026202205462,6092.36832141407,1080.50436110908,79.9693668796414
0.945108327298769,164268.054521192,0.137683222913555,0.224218614950867,0.171026202205462,6092.36832141407,1080.50436110908,56.7884457943839
0.920098474169112,164268.054521192,0.0723812793197567,0.0832733316137254,0.418221729411304,8836.17729362378,1032.54935124096,89.4221489067636
0.987233179490845,164268.054521192,0.0699668261900646,0.0435172027688863,0.214237764998794,8544.48894754357,1082.86581205935,66.3132558960628
0.987233179490845,178457.86903034,0.295990187770744,0.0926620720417726,0.282292997993959,9658.44520771455,1082.86581205935,56.5425008698745
0.892753224372146,223243.650971442,0.459720390342017,0.321872294135228,0.0503907952603596,7252.22154237312,922.457649446765,76.1415998549491
0.988908892306587,182479.427614621,0.627310752634243,0.407007416564908,0.0503907952603596,7135.45712030887,922.457649446765,61.2998279504864
0.939197830478495,189359.658419048,0.0874333944495531,0.358629914122873,0.0503907952603596,7135.45712030887,1003.92319892138,77.9885345060081
0.914581023972443,176260.922105817,0.0874333944495531,0.340349395786444,0.320109521757448,9025.91121717721,1365.39339799123,53.1083948592333
0.954728663787017,141494.934490342,0.0742898073820809,0.055113877399496,0.463208793513718,9185.62289936779,792.903233534042,67.2539001128144
0.986448302780178,141494.934490342,0.416319653968478,0.055113877399496,0.128831865769637,9185.62289936779,1100.97243537098,67.2539001128144
0.999861842481659,187030.633337941,0.477450673353877,0.125255019766792,0.128831865769637,6359.96225806427,1100.97243537098,64.6443452706245
0.982949535800977,173408.501381498,0.00491089209581449,0.125255019766792,0.359910396804704,7124.18772351041,1154.16916480058,47.7537696221192
0.932921431359582,236226.613355696,0.00491089209581449,0.125255019766792,0.0926861735341026,6252.56864851852,1261.28819051965,70.5887509115367
0.961727971235864,190959.32927547,0.573696005876387,0.612173017812609,0.817599910082428,6252.56864851852,1329.99740846155,67.0725033678979
0.936127585558819,205451.125474892,0.573696005876387,0.220137611625626,0.228740780105149,7004.36275271919,1199.08280492523,65.6614927762627
0.936127585558819,231313.614343654,0.171966407994971,0.155599491331809,0.25432405895878,9045.02620319533,1126.16173770098,69.7379005284061
0.932328795596076,172158.733412987,0.171966407994971,0.199119055926216,0.235293314484011,7529.1164933508,941.656453776775,56.3732163861222
0.933723413827095,162874.985885633,0.171966407994971,0.199119055926216,0.0200471430047162,8979.32222648718,1185.41359475787,58.2597267024115
0.896762032712709,192471.484524396,0.171966407994971,0.0917592319968859,0.857485424069765,7106.17010210066,1134.36398347733,74.2339457844888
0.893371033505807,178421.401824012,0.0524062874411836,0.115421615236916,0.411966910863934,8255.42514951203,1362.90733627249,63.5435754400658
0.931023211192161,211498.105041377,0.311021074549776,0.206069881055255,0.151101652681756,8536.08558201375,1201.94463203778,63.4415225039545
0.942674669747857,242606.534698473,0.603104627132106,0.0933764203753099,0.114827900468038,7865.0437599904,1201.94463203778,72.8879659762457
0.852091521914019,202413.385143762,0.603104627132106,0.133197750936889,0.326499185550534,7394.6230461811,926.517015879731,73.0712900364248
0.935725532040156,167017.5266244,0.226533560630714,0.0847188787899484,0.174378591107275,6501.7044307977,926.517015879731,49.6754546636145
0.967105512684422,201327.285180352,0.867814733851307,0.0847188787899484,0.174378591107275,7429.45261119364,1075.63174246208,63.6387988788318
0.967105512684422,196379.888510916,0.512551232886095,0.36435446299829,0.0153310373931659,7429.45261119364,1075.63174246208,69.4725943439438
0.947356192232215,194257.346149248,0.219337674098978,0.200821450100431,0.336623707201855,7429.45261119364,979.948839473379,75.3222451488556
0.992353861849718,194257.346149248,0.737716198667638,0.483152996503808,0.138293986539941,7429.45261119364,979.948839473379,58.7076314674121
0.992353861849718,193574.561095456,0.153560818836278,0.654420501538091,0.223591814272316,7195.73245454832,1140.70153904906,74.8989088494554
0.992353861849718,205848.71447838,0.782751374522559,0.126055343223103,0.390290243468987,8227.96572275717,1124.43272103383,62.1005298320679
0.992353861849718,216806.378422348,0.178287655631446,0.195379780957344,0.435970740314844,8227.96572275717,1046.26336176146,58.1975188929196
0.938430605288532,209231.146677552,0.368690386557214,0.218502522918501,0.071935351621934,8227.96572275717,1475.2198064629,68.9050472064783
0.928507740580354,244381.613460451,0.0169558213070917,0.398476553356261,0.071935351621934,10877.1762998509,1478.39288344792,64.5161559225371
0.925147790320922,244381.613460451,0.050199486783892,0.130812754858841,0.406226385734955,6958.37456642142,1175.086338124,64.985119659984
0.906155200405077,159507.26909644,0.287492112872564,0.571979595474566,0.406226385734955,6958.37456642142,1217.55265102353,63.9245942466962
0.869065552515283,149614.731226661,0.336144268486003,0.322925874535779,0.214808722349979,6852.50898926021,1036.12161277916,63.9245942466962
0.981203342368212,147938.536375971,0.035835624160548,0.354447249936942,0.166529032603305,6261.17424223145,847.68516550605,63.9245942466962
0.981203342368212,186891.662733124,0.606874396357418,0.259166663122191,0.055236105693676,9274.80733754743,1274.50288207716,63.9245942466962
0.963884997586782,197438.263584247,0.350021177712349,0.103872546727455,0.171708583996979,8097.44517334888,1118.34293717002,57.372897692867
0.963884997586782,197438.263584247,0.265768327281236,0.0942154699911278,0.339233451688423,6184.78983184399,1118.34293717002,51.0628204637803
0.963884997586782,197939.402161934,0.623993561528141,0.0942154699911278,0.108016812088084,5984.94912183394,1151.15728559451,55.4585756612656
0.891277788792189,177807.921062172,0.347389684486288,0.431914736149219,0.372258287350636,8587.55282641534,1086.3453856717,82.1698917516507
0.9834098434846,153774.440951296,0.0347033127294506,0.738087613328887,0.372258287350636,6130.73770333849,973.710960523981,73.2401096859905
0.987033903416044,139470.029920285,0.10185784345233,0.586631139189402,0.136637595378375,7232.03703597494,965.416532996128,53.9339010507277
0.985205770344103,205991.317117722,0.831370563044767,0.0901058556141216,0.0956152059543958,6478.19183120048,1158.07041017228,79.2425511293531
0.868162825397523,213616.909969358,0.357799639759582,0.175107041087991,0.384677984321504,7908.03011790572,867.493324103613,95.7130824527452
0.912245876592194,213616.909969358,0.245556968751859,0.687358181073716,0.334424342677919,7684.61542008535,909.422216753497,82.3603340335783
0.911195700249931,194458.258278456,0.459246640466392,0.129704230346721,0.210874692218054,7684.61542008535,1025.42321470988,59.2142729518757
0.969102369794347,193789.243889539,0.297293254074472,0.0283584935467354,0.0579975570805228,8670.4783306325,926.072125853265,70.076337952911
0.993069341956571,211181.124009571,0.00352735003721059,0.0283584935467354,0.0253060689321911,7800.08236719847,1112.16716878723,70.076337952911
0.993069341956571,190264.624971197,0.408480099071187,0.214852440007478,0.203084347894517,7597.53658821642,1204.95508262763,67.3307841588308
0.968076097410467,203967.499273532,0.169484073244387,0.0542790348664772,0.203084347894517,9464.04144158595,1202.80345793959,67.7649766872045
0.972024230640604,218599.088461188,0.671372996380721,0.723396107749021,0.000741743314166581,10576.8906871128,1109.74516452789,62.7044377694205
0.965796860794931,197997.172629791,0.671372996380721,0.581112625127855,0.000741743314166581,10576.8906871128,1125.23796870008,75.7234352153807
0.973891506780364,219635.399738681,0.54375221237061,0.123475393139586,0.000741743314166581,9851.98904015974,1125.23796870008,65.4934360362549
0.982487457834889,206138.161921517,0.334508234090616,0.540653864080002,0.134651126477353,9851.98904015974,1041.99081959273,75.383567024008
0.968298768634842,158534.53061283,0.301091626955485,0.519123127373413,0.150582932350051,9058.80390611576,1236.01860049522,63.8884429712554
0.968298768634842,193598.906006566,0.93241817123612,0.479416458375763,0.106670760707137,8878.46091517513,910.291427769712,63.8884429712554
0.968298768634842,187137.808949958,0.60119380794958,0.815715215345008,0.106670760707137,7995.6290073198,936.565229999665,73.4288597537413
0.971910392970579,187137.808949958,0.698603259089282,0.209801019727304,0.255155325969454,7895.27304645943,1232.12320533899,81.6844039415669
0.983484671762262,199838.032375342,0.822176389941044,0.856373948940049,0.0252270551846906,8107.02817948852,1232.12320533899,63.5031897323007
0.981743318622518,183961.094994305,0.311855585835186,0.471569980210376,0.0635520719982894,8380.4125600439,1116.76437367413,78.1924235941466
0.990687169697237,162828.883900253,0.692774381936784,0.476875769298408,0.0635520719982894,6867.66267712493,1093.10513278899,60.7773230144909
0.995573467706958,222638.215378968,0.468704774988252,0.611536241850606,0.0635520719982894,7750.88289004811,1109.94002062028,71.1856068436821
0.995573467706958,208063.973031998,0.106499243526975,0.0516397266822628,0.276572786542142,7750.88289004811,1065.24832159329,57.617566262843
0.952277169861811,204390.818086584,0.106499243526975,0.0566348124350175,0.00440226212680212,10557.3211241938,981.524153798171,67.3915871359682
0.947757270516907,204390.818086584,0.0145781540773222,0.0566348124350175,0.343674474190579,7829.51450481108,981.524153798171,67.3915871359682
0.953072379022851,202497.34451789,0.0145781540773222,0.10115593039627,0.343674474190579,8496.0807626988,1160.36799196762,65.8064389823385
0.944151724083253,182270.005842621,0.100206009843513,0.301943449658087,0.0458107034668489,8170.49804379189,1030.87337104816,65.8064389823385
0.976040395873117,172252.54715059,0.237564160694911,0.301943449658087,0.0616842915981191,8546.38164654238,1185.45724844563,51.092297415769
0.899944634222246,207803.810371289,0.395800834618857,0.477677643110809,0.0616842915981191,8546.38164654238,1192.25590776288,63.6108585418534
0.935971887215226,196178.146643,0.543190606949363,0.477677643110809,0.0616842915981191,8248.77202430466,1126.39644103241,66.8751944747429
0.968313076873389,170789.949434154,0.186901009183098,0.298753854928516,0.466841405290154,8248.77202430466,1264.24680346573,71.2352403520441
0.909404080123603,185855.260113988,0.787708668319097,0.324673472437304,0.0537285071327695,6982.2296724531,833.773404694343,58.7578874843909
0.917089265541377,207910.673267724,0.670186260574707,0.166328950080758,0.0670727394926696,7987.9349648879,1145.77071587966,67.4765944227051
0.917089265541377,213042.68184378,0.481119574752543,0.111189251490389,0.0670727394926696,8359.46572828682,1129.14135979757,74.8560526796569
0.97538108443964,186994.035112582,0.868591080698682,0.0789127291446643,0.0937273849679047,8359.46572828682,1129.14135979757,74.8560526796569
0.953987188825265,178334.445658697,0.450177936969425,0.28636812805003,0.124824456077954,7942.42423048835,1129.14135979757,74.8560526796569
0.98376120212912,181104.840906157,0.0706610038718454,0.443002018956281,0.124824456077954,7608.06398665463,1129.14135979757,71.6051560485994
0.941915065714657,181104.840906157,0.587423412590056,0.049194449148202,0.012547211704737,6522.54519705284,1264.22326511126,63.2731481176312
0.951355728653804,172513.192924912,0.628694094364599,0.638786547419743,0.388944078100237,7225.96094866611,1206.52046205568,67.4501563658049
0.942758349067022,172513.192924912,0.677841301624055,0.0431059170522741,0.794857217543352,10111.5603387879,907.162081321117,66.4121343889737
0.935603004383316,192703.561478317,0.452308850585713,0.0431059170522741,0.8202242091975,8184.81996330078,1082.36429513369,59.070477860583
0.985853795301121,204465.972539682,0.157623905905555,0.0359298672992118,0.410178082764484,8184.81996330078,989.975186121303,68.9954393545204
0.868562661368484,151046.813510541,0.0454345954030115,0.0359298672992118,0.369800691213416,8926.24310520981,991.326351465009,62.5535748712483
0.879004737154821,157705.933795606,0.0111196000121293,0.414210298433486,0.356305619129598,9572.11916931811,1053.55364493254,54.6542366744819
0.98877584175377,201094.621665439,0.51067820844469,0.808836112203227,0.304280249934914,7095.71272853978,1053.55364493254,57.0446707179584
0.865506658819829,159646.395083757,0.0416735787324425,0.871035157843292,0.327019377225789,8305.97066546548,1165.81686234479,72.8795104920278
0.926777508556255,177810.899426904,0.0416735787324425,0.367427152973765,0.235293330155211,6902.69602342784,1064.98236921108,60.6179996905587
0.972731904957547,184848.371697575,0.0490721912038102,0.367427152973765,0.409818562388059,8709.01204540719,1053.89399606295,55.1836993549737
0.989138875302809,183695.15320179,0.0490721912038102,0.44864809368241,0.0437603563884729,8709.01204540719,1182.76500809905,55.1836993549737
0.968828453742815,194809.062378838,0.410936265331608,0.874423282587621,0.0437603563884729,6504.64922397475,1215.65401778487,51.1702449227752
0.995367978917104,182823.535881136,0.557661969079324,0.788980793574398,0.0437603563884729,8270.75868809489,1069.0877801304,83.2320569443625
0.962318627690328,222884.69263178,0.0246900153455372,0.668497720470662,0.973177164432553,7088.50188459246,1074.94700259068,78.4765841127782
0.946667077872573,196198.475846238,0.20879681330887,0.907987532236799,0.159221884922948,7088.50188459246,985.871450365152,71.0609279081155
0.950018152998095,200131.854278306,0.189691497884507,0.393004461969777,0.168482109808876,8311.74407000432,985.871450365152,61.127326348461
0.999722115186559,194810.123481066,0.189691497884507,0.0828321651290609,0.168482109808876,7316.25045193612,1082.36728574376,60.382641490351
0.972790787766755,165789.661883852,0.125938725752509,0.376631060204793,0.128217800359875,6873.88175708774,1046.30624241937,69.5745451840463
0.96132090141697,211668.059078539,0.615067811383527,0.0717467071457135,0.474492807907275,7754.74866381168,1354.92432562186,70.5090957490433
0.984962431799908,196415.338275371,0.0750193947449926,0.1467775610707,0.102466462183801,9085.38090697898,1015.29673028952,74.4542659991875
0.994455243703434,193663.003719128,0.129490176496173,0.453503750320671,0.758539078944151,7419.01071325805,1015.29673028952,54.5295769420737
0.994455243703434,154126.621506238,0.838120848249711,0.0776407939087396,0.133282895986863,6903.71439552206,1015.29673028952,68.8111077024176
0.994455243703434,149062.417716407,0.441959264565155,0.0919118679785339,0.133282895986863,8322.62797107893,1178.76325456846,90.1477339768219
0.95364435948017,177108.643933303,0.551292863354659,0.496001501881408,0.534147948213743,7811.44328085262,971.174160331657,68.3724709766544
0.952404541866286,157987.977524114,0.0588650180366682,0.185128443453039,0.015943206251002,8621.79151014953,1214.10961771847,67.7780979618545
0.913023749808595,185228.474979065,0.218587178255881,0.44062791288548,0.367336113139866,8621.79151014953,1048.84942648112,67.7780979618545
0.944414081871522,194427.002008941,0.201155687228365,0.379383058095236,0.388500610886752,7289.8501662784,1210.7729499591,59.1750060226597
0.951498771777418,169805.503073248,0.331731477596243,0.274143875375086,0.261399832713715,7979.2599239451,1164.57493504988,59.1750060226597
0.989495554930583,177752.33398424,0.208275968488252,0.566871449789325,0.282779626686933,8121.03316035619,1089.76556157383,59.1750060226597
0.975309643447335,192796.687829354,0.800767663704353,0.450959691307675,0.282779626686933,8883.44650156769,1192.78208654034,63.8351704726699
0.881533097618106,143764.770446208,0.272437983775597,0.805171226166958,0.611958066790591,8342.06652241111,962.630810858823,72.0299296743803
0.947805233048781,172679.250040457,0.150726410977026,0.394203687337283,0.390954085449973,7380.68877378722,1117.80022376123,52.2107366062384
0.925317422083047,187155.270748179,0.159874350272373,0.258323835845141,0.245074860176608,7950.71274509805,954.199039324914,65.5046830970499
0.941242400617243,197744.085859697,0.152749351516097,0.200981226867278,0.245074860176608,8812.58474351606,872.75688003118,66.5435296049952
0.943788767598762,164611.354515745,0.27543310674147,0.200981226867278,0.015828475143655,8985.11662678033,908.067947928227,62.4027496176549
0.995078230354101,166556.29297779,0.0665115410243095,0.0829194027460482,0.113415756936435,8985.11662678033,1305.73676883405,68.004447498452
0.962301872255973,191937.878114477,0.0779436143275601,0.251715128773517,0.451091270245548,8985.11662678033,1065.34439511934,63.3882432985163
0.975249778941732,195405.318413172,0.159720315985033,0.269719919475609,0.747978800348985,6929.71837639739,1069.58500801474,51.9516678007251
0.960826082129319,177241.369230946,0.223030426167907,0.269719919475609,0.0506897278484076,7911.47733443866,1317.97154705896,58.4686667817489
0.997019953619692,161275.093241123,0.663223686540689,0.559377760028056,0.0213553518786689,7911.47733443866,1200.19105935693,68.5540937088608
0.997019953619692,154684.697039004,0.204921302402644,0.602282872308675,0.0213553518786689,9294.79241244019,1141.89969166646,54.5497508487721
0.99191447342486,193729.372268431,0.0191256394810606,0.192579585588256,0.0213553518786689,8292.70379090563,1173.73456317531,54.5497508487721
0.99191447342486,231020.788078108,0.0191256394810606,0.192579585588256,0.794954935831065,8113.3580921658,949.072496791992,54.7495429376492
0.92155957117512,175899.731921967,0.290505397082692,0.368373563629791,0.529577841009232,7835.57994949093,1122.64018816867,78.152358556317
0.8720266068356,170469.408912282,0.32015466426444,0.458400369301871,0.189674428859728,7519.34932348221,953.894518251761,78.152358556317
0.8720266068356,171043.73073232,0.463947093379112,0.194338067316828,0.212467678413872,7519.34932348221,957.836755991619,65.9380299522451
0.932429774023417,169372.163350503,0.43852435804969,0.194338067316828,0.132840873796562,6949.50099807909,1288.89805804009,68.7922843599013
0.987912640180212,185719.346733614,0.819914785083987,0.858203609100479,0.1425125374728,6827.34293124529,1128.93490856072,72.941543180418
0.961903794055376,186852.269063414,0.811246339822328,0.858203609100479,0.235867172139148,6536.80772819152,969.910690878983,69.5897479326831
0.961903794055376,183107.24276404,0.720451925119007,0.858203609100479,0.291669299877678,7350.38801046162,942.439314210481,57.7610872408131
0.961903794055376,232464.497489459,0.416553668671678,0.858203609100479,0.144675553034018,7350.38801046162,942.439314210481,69.0622428081824
0.918110747526494,193998.048367645,0.375414495739934,0.124604912459488,0.16070474171618,7960.69298804659,864.613847321696,69.0622428081824
0.94672845583846,170847.583474053,0.375414495739934,0.898996161079592,0.0856011400269268,7373.09268159322,1044.78298790662,69.0622428081824
0.94672845583846,161094.096488692,0.544413483659696,0.279982796126902,0.701174847332857,8831.14175382899,1258.28360416001,63.9337862543561
0.94246498385247,165702.068783945,0.300471350188945,0.31365695577171,0.233219093713398,8660.3064382955,1215.5528194496,58.7583236402194
0.886958173703644,193727.114083456,0.0162135006170448,0.197752130043598,0.233219093713398,6519.50350951833,1070.4489561183,72.0115572957765
0.913636729152146,168685.727247122,0.75380656140983,0.663185518959555,0.63633188716795,5968.07872624572,1004.93388309943,66.8746947061012
0.905490505201879,176218.795328747,0.993396705813256,0.697360257471519,0.228513503853981,6838.94971126137,952.572797760123,85.7114738105616
0.871452864717462,159776.056348145,0.0185302135124042,0.848687793624101,0.157142532348693,6174.59186967956,1017.78747480221,79.3214753441632
0.973986394070584,195803.147409172,0.609627877293621,0.572392697202152,0.202727615941968,5819.33546208008,975.756729795154,62.8112825440729
0.974185637039171,191211.258722616,0.902238678924565,0.630372222879451,0.426604747622536,6693.78435915159,1268.35851201707,63.7390483184177
0.941699245140442,205088.401146184,0.818472287044614,0.630372222879451,0.0801339424646356,7980.14993332262,1268.35851201707,62.3936725224494
0.95558350423116,234159.388542477,0.0087034431914621,0.336330036001828,0.473272993553387,7574.07687858002,1066.13214180603,61.1819900304397
0.967699432075502,204326.50865571,0.0087034431914621,0.238916021772374,0.0283072005297457,7960.99329027623,1036.2252473512,75.2654493681001
0.955915047040655,163169.748828709,0.145168916584898,0.53891016289166,0.312982676447773,7532.3843451799,1111.42691799123,55.8707704034895
0.935809426699649,163169.748828709,0.209820110143448,0.382935734862228,0.172484790126721,7532.3843451799,1011.62148320724,63.1078654979714
0.983092628526998,163169.748828709,0.67895882078337,0.158587295844707,0.136833876017399,6082.11101612775,1011.62148320724,64.0594449029377
0.983092628526998,154389.646944877,0.623966783633271,0.120298454919268,0.0789079545397562,8177.04443991326,1261.80983883974,63.6016563405745
0.983092628526998,158578.158123281,0.818940929831265,0.395099666157872,0.0207707796923889,8177.04443991326,1261.80983883974,71.5834700238081
0.984379600217272,176790.866071771,0.105904609176528,0.0620887555737711,0.670806152692171,8851.62293692842,891.959131574833,64.9488590506794
0.895314877987907,199824.583677275,0.169866751114348,0.0620887555737711,0.670806152692171,8851.62293692842,885.486726717806,64.9488590506794
0.943951652674752,218463.08360659,0.153395023693784,0.265031897667455,0.00631682587221854,8472.6023225082,973.436896624514,57.3214273796739
0.967690825793344,218463.08360659,0.309780185674402,0.0555393261585224,0.55765691167885,8654.18554680543,1002.80363483773,71.0593264459606
0.883114667508046,218463.08360659,0.503281847735921,0.274252759972672,0.710448231793221,8575.15630737892,899.191014087497,71.7916226665689
0.902435478549981,204443.938535162,0.835940710813162,0.55903391792572,0.602692319272413,8328.5895160502,899.191014087497,72.1699972128987
0.92152447378053,190460.42846558,0.566111401150952,0.454652962903686,0.0993431489713757,6200.92199093175,1251.1894796277,75.0289316238623
0.954093605955722,194119.483022231,0.503266235781166,0.872220066843798,0.0993431489713757,7708.96496431734,1426.86290794419,68.3484655672727
0.954093605955722,175840.466336491,0.503266235781166,0.624927670812327,0.0993431489713757,8071.72152628257,1115.81558382819,65.8299203433146
0.970117439459014,163505.022708026,0.374175436639946,0.793869898612253,0.0993431489713757,7659.2696819247,987.492483735314,65.8299203433146
0.979967181217652,163505.022708026,0.374175436639946,0.105021146846683,0.195670442707464,7392.91269360398,1215.96205791588,61.5519137564235
0.967260120333968,162050.64718306,0.243160994222364,0.651038739799632,0.0304012231779091,8513.5138443708,1156.07110551094,61.5519137564235
0.967260120333968,162050.64718306,0.299157243195292,0.549532510548871,0.172048759389511,6753.6342225738,1209.12036833158,81.3233827766872
0.962589202928268,166671.112434286,0.409942652949208,0.549532510548871,0.0105513781943784,8265.63147796664,1234.21277380632,81.3233827766872
0.962589202928268,164676.702754631,0.60471318871293,0.822682807271608,0.183715201649686,9131.47814425139,1137.94484471326,60.2421841212588
0.962589202928268,180534.948899232,0.625949199934106,0.822682807271608,0.192584848429419,8686.74851270207,1121.65918901839,63.8225452705234
0.907288059424932,180534.948899232,0.626490061518859,0.384950312500774,0.0465859063874396,7970.47502645971,1121.65918901839,60.7753766726671
0.922501474562149,180534.948899232,0.583455505470624,0.794201235381361,0.0465859063874396,7903.13811152542,1018.29211492641,57.2534840218988
0.974409542848735,210410.571839737,0.718940853392957,0.878698777004917,0.0031093416621231,9717.1352468727,1051.78334241147,72.6398722870851
0.972323860748926,136646.763160767,0.818636923807356,0.389450355228206,0.0031093416621231,7368.74575103998,1099.15998313138,72.6398722870851
0.972323860748926,132855.540665075,0.63595435840772,0.979350862804448,0.45052338120846,7988.15325930584,1099.15998313138,72.6398722870851
0.996573376753338,134968.701667051,0.978004669866807,0.319071636879549,0.406055449995755,7980.6943384472,826.163674507132,72.6398722870851
