"t_set_heating","infl_rate_m3ph_m2","window_opening_ach","%SIGMA@wn2*.pc.mu%","%SIGMA@wn2*.pc1%","%SIGMA@wn2*.pc2%","%SIGMA@wn2*.pc3%","atrium_ach","%SIGMA@wn2*.pc4%"
0.745245980324529,0.94436768093717,0.283333717680812,201582.015241903,18999.1164942679,3360.90590192396,28.2231056014052,0.140846469317645,11.9007034358808
0.727793638813938,0.477031377044137,0.491218932670118,224356.164324047,17627.1830533898,3607.83195953911,27.1861030263564,0.583767656433108,11.9007034358808
0.727793638813938,0.459023380880781,0.61380046814572,258051.717665222,18506.3703180479,3357.53327142513,24.2363863767989,0.672600010987525,12.4783453164254
0.604894746084105,0.659921259798659,0.645444733416588,205352.399190006,21118.0995033362,2930.48537512953,27.2260545743411,0.94522551756241,12.4783453164254
0.653951925651519,0.545584218790093,0.544113230194746,203454.769573586,18960.4051588305,2955.0493730041,30.0577809430146,0.109175780432571,13.3802785845487
0.678746739990224,0.915919400015467,0.545043902923047,174949.937268002,18960.4051588305,2822.44635207287,34.3111866002861,0.63656982871728,8.10205215507177
0.647179910600314,0.713517948461569,0.358600688083562,213118.895798995,15633.0807078772,3716.98975061959,28.570291883032,0.154726309903995,11.6714416507815
0.704760272936409,0.817998609826857,0.174531951655239,193968.87159578,19301.7688785948,2898.04597032231,28.570291883032,0.0163734971624449,11.2668875592988
0.646693161566392,0.391532857649981,0.417531487716641,220908.488497184,20823.6336061701,2898.04597032231,27.1300603402509,0.591690785516565,12.1255490110745
0.646693161566392,0.269715992960618,0.682035561507308,191799.125868426,21447.6879397619,2898.04597032231,27.9839706555079,0.901315054106984,10.4420782319363
0.647729447666712,0.195850392883529,0.529699895691626,191799.125868426,19151.2567816142,3141.16756348763,26.0827082826855,0.84804441332263,12.313037901908
0.720591571583336,0.300442175547731,0.38884101237314,193508.99976483,19151.2567816142,3320.2105993608,29.9843749420076,0.84804441332263,12.9832597329269
0.654665242593502,0.386091575510255,0.29840637011274,147778.040847433,18643.6474737995,3187.36482987746,33.8435584338354,0.842547720561412,13.3126128103689
0.714721035113199,0.533854569905961,0.187082129960162,246248.98289889,20116.8674512375,3267.36850092073,28.4535921866882,0.0444512824403042,14.2923608023095
0.62652432202495,0.619818189616966,0.230575299123486,237724.951901749,22113.1011467355,3267.36850092073,28.4535921866882,0.116338822711077,14.9888066179077
0.651605013406117,0.667302100012024,0.342429587187921,181321.014534352,20141.9998842554,2916.56093993222,29.9837974463686,0.664117327818429,14.0279140752437
0.70301037698946,0.680291232101511,0.15409228065851,173352.682822263,17558.0282785554,3150.07731653342,20.7726110003484,0.00712204684836676,10.4881356177045
0.70301037698946,0.932788362178819,0.15409228065851,189479.476555168,17393.3074190453,2735.49699120046,30.3742953014284,0.786218882520801,12.6178624487414
0.70301037698946,0.904674314365869,0.177898961382,192353.288432748,17393.3074190453,2490.22931564834,32.7077533266366,0.710785124796334,13.8094758806744
0.691953779274127,0.738126263119846,0.281547862825577,216847.740880686,19975.8381576282,2490.22931564834,28.1267327608782,0.710785124796334,14.565030859113
0.691953779274127,0.966214957843967,0.247787367488107,225079.505299174,18880.6633937046,3126.28311781468,23.6685111261401,0.710785124796334,14.565030859113
0.730793194587645,0.966214957843967,0.117505781136338,171718.064849353,19168.1520530875,3126.28311781468,24.1224828599972,0.18463370798645,14.5989182428209
0.730793194587645,0.55323890343757,0.114312556242018,184482.604463666,17763.549940585,3126.28311781468,28.9829071818723,0.899167057823649,13.7775130689437
0.594658750023737,0.786374723998716,0.327433193716097,188703.849557531,16949.4162192973,2786.78349522571,24.9563611749823,0.840142182420498,13.0160637553516
0.790745182226798,0.98419184191318,0.274831013151251,176151.917123322,16949.4162192973,2757.10903398817,24.426118419449,0.498679791054016,13.0160637553516
0.705722501332836,0.0762232508443002,0.679416540658777,184046.95067755,16949.4162192973,3727.81255371041,21.4942165971878,0.841460735913823,13.3160923422937
0.705722501332836,0.0762232508443002,0.679416540658777,176339.090614642,21839.5532316159,3221.90285236653,22.8652216311308,0.820785648155893,10.6820176311372
0.705722501332836,0.387060176011959,0.580150859884158,176339.090614642,24267.2165960505,2983.29267401715,25.4967216860102,0.649777933164281,11.4188150927622
0.620948975047483,0.51704061298234,0.0958550457063263,207925.705206447,19911.1055660591,2662.41855828653,25.4967216860102,0.161908498706973,11.4188150927622
0.699251114153285,0.534581299694316,0.0635965460871084,175632.15678415,17257.8456894913,3074.86983103057,23.8029729243877,0.511515462142261,11.416113150908
0.623068296429861,0.219623595943764,0.262489149145108,158955.334366704,18923.9678085344,3074.86983103057,30.3568310031852,0.817579788958515,11.416113150908
0.69583198729243,0.836574691167574,0.0424231424656419,220330.004414834,18923.9678085344,3181.22708749848,28.1614648757222,0.153266850451058,12.267784934175
0.586445216384732,0.937831538588851,0.0145830551036148,205419.387094556,20859.8939686783,3148.06188453456,28.5313578149602,0.87737417420492,11.6969789238099
0.740034421509352,0.506606549113842,0.127553713330276,233824.101435738,15705.6331975327,3148.06188453456,24.8758620760027,0.0819966867517957,10.1602162334031
0.78458871744606,0.403478300617084,0.535051868304005,179479.936776118,15705.6331975327,2627.42446739481,27.3704305363273,0.858373762180549,14.0792551526816
