"t_set_heating","window_opening_ach","%SIGMA@wn2*.pc.mu%","infl_rate_m3ph_m2","%SIGMA@wn2*.pc1%","%SIGMA@wn2*.pc2%","%SIGMA@wn2*.pc3%"
0.969952981063578,0.363544596814922,297299.164675244,0.760548687957284,6452.07009308822,3415.19304134639,57.7860859670897
0.969952981063578,0.217227654235281,297299.164675244,0.908666182907515,4995.15263830314,4198.31706426082,46.586263396412
0.98065630762789,0.509769486683043,354994.888042142,0.904091983532266,6433.48566869279,2882.5580416052,53.6045476353356
0.985996478956786,0.241187272050041,385353.578469209,0.51490634742466,4437.95613293516,2478.17291901749,53.4847018300496
0.965796382273425,0.0507129433891104,266686.555354422,0.599306108082704,6474.5729229755,3662.30848799412,47.8693413818902
0.991225751408574,0.00133342510764645,307641.522637177,0.695863024245239,5475.79508085223,3662.30848799412,47.8693413818902
0.991900989430869,0.00133342510764645,383648.883659389,0.807141186335532,7167.02186864284,3273.26644877931,44.7411118995021
0.974088656856008,0.00133342510764645,380999.934672031,0.94956687709937,6454.49635388839,3273.26644877931,41.4906320581319
0.994656289637142,0.00133342510764645,326573.652846513,0.888889491723834,7601.06194404081,3074.06059370751,37.3626295181445
0.997642241427028,0.0938822969397245,326573.652846513,0.888889491723834,7212.87733107857,2796.93860319158,50.0704454604085
0.974401249709957,0.246757547679077,300948.727692133,0.942764165587173,6793.02837171734,2642.97781801591,50.0704454604085
0.968451742191098,0.191490173483758,309919.740894566,0.178301150446302,5504.84621913019,4548.78360031698,46.953660598149
0.959702542814876,0.195766560488676,342492.996720599,0.384985737656622,7066.18937229379,4548.78360031698,46.953660598149
0.998028245220769,0.00182797529433556,377849.234765824,0.914871606254937,6495.18563699397,3140.1280080102,46.3663888441238
0.985891753115371,0.00980845426908363,251142.71256014,0.623424112684833,6623.88622279705,2672.15833173446,54.0246745114029
0.927264578741405,0.00980845426908363,331078.739100092,0.623424112684833,6623.88622279705,2672.15833173446,53.8718740765991
0.942570477893913,0.100992404226282,331078.739100092,0.664516054058717,5989.69408725852,2989.89636205847,58.4243090238224
0.994085217274739,0.0741813840547966,298058.356104949,0.456017365638328,6579.95860459474,2989.89636205847,42.5554537482194
0.994085217274739,0.216372342852605,346048.918893566,0.807155935420019,6757.02372072413,2819.09297973246,58.3909337706868
0.994085217274739,0.0758609855238842,306115.225887479,0.980150169208691,7197.68820251963,3700.67458548159,41.6333977530349
0.956607376489981,0.0352688531647911,462665.757738154,0.912451779966647,7560.49475160249,3176.217320285,41.6333977530349
0.951613016292722,0.0352688531647911,236158.948627355,0.815176748921971,6152.89226018226,3919.12855806845,49.3503490412081
0.957734420564643,0.0598294178843081,261747.224259912,0.728639535031474,5915.18336176224,3919.12855806845,49.3503490412081
0.957999266931494,0.0598294178843081,261747.224259912,0.781155762747134,6104.51827259531,2256.13184240225,49.3503490412081
0.995872854347521,0.0598294178843081,278978.109966783,0.791008045009243,6907.98920366283,3265.85733359946,53.5488885579281
0.995872854347521,0.318823622905329,345938.005140862,0.639888001773979,5224.59116706477,3265.85733359946,63.5608909926449
0.995872854347521,0.477844745989926,263263.221206628,0.0502268471964071,5224.59116706477,3265.85733359946,64.7241530504169
0.99006301936292,0.371561665816794,380983.044319579,0.988214736027473,7247.66973177902,3265.85733359946,75.1592242913445
0.994851397968263,0.187735535426237,314958.648241996,0.988214736027473,7247.66973177902,3586.44775952607,50.0767772752904
0.988877272550295,0.187735535426237,401430.048142694,0.988214736027473,7281.89829508169,3408.41918531472,48.5018440672575
0.948207818176549,0.193902287222947,387176.261869052,0.424884485846237,7281.89829508169,3408.41918531472,40.4540335069285
0.949581715184566,0.0694215117257218,273058.587892794,0.998580367094419,7318.45460443445,3796.81048583381,62.7002050877477
0.98949453062226,0.165530688783299,460137.19675963,0.805845442535678,7133.26251031475,3545.1054587894,76.6284718202767
0.973983946652484,0.165530688783299,420922.985488052,0.805845442535678,6937.8333936928,3065.65031511294,69.9645950120209
0.972330940874407,0.0832432666529924,389178.105354381,0.399555956438699,6808.72529647667,3065.65031511294,57.2334937605572
0.994330952759712,0.0206547431877501,278287.174546466,0.399555956438699,6808.72529647667,3861.89206226985,57.2334937605572
0.991041020645426,0.131133028727464,351390.151998359,0.0431265548138355,6808.72529647667,2787.1567312379,50.4457120499322
0.959897102660577,0.164355934829608,278733.831018563,0.0412287536605197,6735.01869213641,2787.1567312379,51.4923607449875
0.959897102660577,0.0187476613789173,310640.134954434,0.643853462105437,5462.70262262625,3855.08020329991,51.4923607449875
0.911975983536601,0.296690856126505,346845.347480779,0.643853462105437,5435.07668740341,3239.05656369006,50.0385049813416
0.932440176305905,0.267307722642039,346845.347480779,0.45402503105524,6227.80645769725,2331.78477791559,62.632397351842
0.942507681443333,0.460323807099952,312847.449483346,0.953243111269878,6227.80645769725,2780.35152331512,62.632397351842
0.971153847977121,0.249976357192806,247900.961248007,0.953243111269878,6227.80645769725,2715.62632439269,66.4885106909752
0.991855050042267,0.72277582185397,271450.484023982,0.656801203492798,7021.59818390064,3365.32915640617,66.4885106909752
0.932157433835077,0.38242497258563,365022.740533936,0.835565712992457,6230.8428320908,2414.10281976063,61.4094710672156
0.932214679176585,0.341558839894276,317644.634331574,0.499846226257713,6948.50106396075,2952.13167939382,46.9711246950282
0.992457925780378,0.324481828115696,316872.877022574,0.118201237624089,6938.2848935669,2943.71204137543,46.9711246950282
0.984572089067572,0.16485574305473,311583.370388947,0.728063530354438,5009.8582502083,3241.25660977997,46.9711246950282
0.954876685962208,0.301017373317242,293668.397867122,0.728063530354438,5305.21374281279,2757.30093201756,54.4943775358674
0.952860002073932,0.357645784926134,298173.67003319,0.526525774301407,6996.03499189855,2757.30093201756,54.4943775358674
0.952357032624566,0.357645784926134,304549.947125432,0.728847591080918,6306.46068894317,3143.95101764853,54.4943775358674
0.951496638210054,0.295813088005757,263418.6862902,0.819345829405656,6306.46068894317,3527.62046828334,54.4943775358674
0.99563174519726,0.0221133848442844,307370.248065743,0.937920000669788,6306.46068894317,3527.62046828334,54.4943775358674
0.99563174519726,0.138750871037107,206848.574870116,0.937920000669788,6410.09726002576,2979.70646250055,49.1704346662247
0.978736070623962,0.509403574686027,235247.128013694,0.937920000669788,6275.18266812559,2979.70646250055,62.4864258726729
0.978736070623962,0.225402843056468,329875.552976738,0.937920000669788,5492.40365393241,4065.06826767431,60.7230450501609
0.980330435079967,0.0636019631597295,276324.63712866,0.722269137127352,5384.23295930356,4065.06826767431,63.6621678468582
0.979920969263305,0.0636019631597295,323008.902663091,0.779684736360212,6753.01385945462,3349.0250083264,70.6494445290333
0.979920969263305,0.49449687487111,315951.094997352,0.532473545520119,7621.30664292765,3700.99610526048,47.1161418348329
0.979920969263305,0.249976855150921,386725.121004685,0.927227045426838,6502.82502400705,2901.22244701602,55.2082801584955
0.948429062075919,0.249976855150921,372468.232163277,0.927227045426838,6502.82502400705,3042.67422952582,54.5469965283091
0.948429062075919,0.442284539530088,389288.27909488,0.513171659462872,8660.48019711237,3134.25148656999,56.2125243422617
0.985508205688978,0.0426169517978489,389288.27909488,0.483390170128206,8734.48126134053,3611.24035034075,44.3748962206601
0.999618620374654,0.024879311439686,319933.987810945,0.985393061284822,6209.41847749372,3025.77638659574,59.8405181909856
0.939493874259887,0.217630330933363,345230.491415607,0.985393061284822,6299.88626787371,3545.95620616818,59.8405181909856
0.991877300924861,0.218724082503947,255835.117421735,0.917030690029682,7871.89415532494,2700.50417508659,59.8405181909856
0.95601010473821,0.486454491456582,216938.836909358,0.943844080706402,5358.06123855798,3246.47047448414,67.3006437471648
0.95601010473821,0.264050014556251,261939.56460286,0.960321919896133,6551.91348010228,2279.77746775501,64.6922008904074
0.95601010473821,0.172232917036165,347948.661683336,0.810642961336549,6551.91348010228,2649.86560535982,44.8628582851277
0.994065329047325,0.0396000602669098,354608.353189191,0.769426006029153,6928.40497114376,2699.45020222379,53.3293513164362
0.984831339409523,0.0396000602669098,396845.822216029,0.395281536591255,5419.97703681533,3730.71632377616,53.3293513164362
0.980471530758332,0.258702963506789,347252.941829939,0.744383330896535,7296.27889651649,4058.19330015112,55.5391261843382
0.951750868432216,0.258702963506789,327310.914223946,0.920715471972438,5876.59154286724,2350.53651483165,55.5391261843382
0.92986241583844,0.811060887667646,389366.244700516,0.573218759348927,6071.88224711279,3139.56874651619,69.1199956647598
0.968338057345726,0.990088753097896,315227.316185184,0.594975645013129,6816.91246070227,2321.97005014647,82.4943727709622
0.97168727499129,0.953222825031546,315906.087134556,0.298804636987743,6816.91246070227,3762.6620820138,50.5945906498325
0.979812463429202,0.398902361349684,316527.666681782,0.865917751933554,6639.15959392716,4350.61673421525,56.0801876425772
0.967682264602583,0.107923452291434,430062.981245816,0.865917751933554,4603.67606404879,2516.05892895336,52.1503708611248
0.962296092314741,0.241509331666479,319565.134964893,0.865917751933554,5108.05473976347,2516.05892895336,55.7837701839322
0.997553904639653,0.12373376938447,319565.134964893,0.865917751933554,5875.49371200715,2186.23344769278,43.9779651702605
0.988795947528165,0.12373376938447,353796.012995055,0.98185229826033,7176.19870487873,2810.39480467728,60.3664973704884
0.969313283584004,0.336827908294497,341018.27744405,0.98185229826033,6486.02529162937,2805.07329684514,50.6449351440968
0.957229287674783,0.336827908294497,316417.713790592,0.98185229826033,4570.52181824298,2805.07329684514,58.078407746443
0.963210528361228,0.459454825101255,352566.042064873,0.888234133980843,5967.20249288118,3853.40198670198,54.3509137121436
0.964869413932982,0.872263293575715,352566.042064873,0.645498610261799,6566.398705218,2533.67007784993,66.0821943195154
0.98090180203147,0.422612710332056,312336.962783465,0.852921804770233,5854.10365901096,2533.67007784993,59.3551939645616
0.982648716671582,0.319791606874933,322789.881836572,0.737508880350521,6531.48341120853,2138.04858279705,64.2041580561491
0.972935200224147,0.319791606874933,339614.630602129,0.700859199576865,5510.27046821854,2438.1933388196,64.2041580561491
0.975329960406466,0.087012044173028,327146.417959798,0.885090972726427,7646.1545292423,2866.24796947245,55.7187966593568
0.993955564253084,0.141068280710153,327146.417959798,0.437997699579664,7463.96818170796,2866.24796947245,55.7187966593568
0.971790658957854,0.261094585536281,325745.586489953,0.640694992641447,8159.46796941475,3555.61980096076,54.5386450520928
0.992476700827912,0.261094585536281,370529.218285408,0.961247051081024,6635.16761870154,3173.17616163806,54.5815950896231
0.999614960814841,0.150375200278861,373672.017578991,0.942452193907033,8044.71870862794,3302.00220360731,54.5815950896231
0.969210925242482,0.143655805992881,313199.382110466,0.902853671737928,4910.9936300844,3901.42385018449,62.2392655083676
0.997917788686706,0.375090954117545,287352.45786708,0.902853671737928,5124.36718406219,3546.85276212903,51.8529054833752
0.997917788686706,0.425905563346269,436473.978235693,0.902853671737928,6886.71764340559,3474.66587599997,53.5029915929182
0.978221926635734,0.515823455001279,460061.272566529,0.284794416308488,6273.94869827751,3043.50282619234,48.6540040818827
0.978221926635734,0.00651904404375505,320577.633510296,0.60439234558124,5828.19568442263,3812.64007615227,64.0243798837804
0.961445784037143,0.111589373229896,317607.712919469,0.60439234558124,5901.46150716262,3052.8528417929,57.4221583138066
0.935786279894558,0.284270264745708,317607.712919469,0.728098025326719,7470.91292278138,3018.15742295262,47.2431945407197
0.972249260134901,0.16808391772495,322771.527694669,0.728098025326719,7470.91292278138,2840.37985052966,58.7633362327682
0.972249260134901,0.137368537517296,344803.199055011,0.558725724239259,6917.14279452545,3515.71156185469,54.9061630691457
0.982343043868093,0.359414301185724,294970.11096605,0.242156474111756,6917.14279452545,3379.37853473701,47.8230436563252
0.982343043868093,0.205603869550248,375676.31598807,0.712450599312954,8393.35516793453,2837.13224753325,50.8237118883058
0.965852030576305,0.205603869550248,317478.021708648,0.612691827745562,6828.96778293993,2691.4198265899,46.755830004669
0.936242439080464,0.289972822497122,319890.889602176,0.751159452394911,4848.39024063691,3214.36338462042,61.9050955143018
0.960656748558324,0.289972822497122,319890.889602176,0.500433988112463,7748.49811642792,2453.06652362729,58.0202890921461
0.960656748558324,0.289972822497122,319890.889602176,0.875388630469848,8422.94963465867,3237.79849175675,50.1937116253088
0.950238279375715,0.128430591183907,236386.68045847,0.875388630469848,8347.72128179272,3998.4328548998,50.489474446072
0.997774954219344,0.10327674432669,261344.149000336,0.8535575532334,8347.72128179272,3322.09684808272,54.0807977192389
0.997774954219344,0.163290835425152,261344.149000336,0.591145921241307,6525.26784627441,3085.17780125757,64.0121792440184
0.978568214808737,0.0486329208807934,279532.014516661,0.837752218675352,7482.31497579933,3246.92120442965,51.1795086383537
0.967684227415684,0.268239639881727,279532.014516661,0.673268431462374,5352.09056169794,3246.92120442965,48.5722104883675
0.990542614487007,0.268239639881727,322250.794135146,0.778532395012021,7234.00194944012,3831.74637117778,38.1007734331918
0.961464308730396,0.0316704065580514,372508.245706047,0.409325078357743,6785.22721162592,4311.57729882703,58.4496766448744
0.952743961999006,0.347729251357295,299771.785457569,0.422523526404782,4428.3902085101,3059.94493449514,48.8332565147282
0.996199938949306,0.0645102233486946,304351.189964429,0.572437313930148,7709.31692139143,2816.15643437929,44.0924081433328
0.996199938949306,0.203265715460799,303879.332610822,0.0824414013194345,5592.14399152664,3468.96124575293,48.0792870661294
0.954259377450248,0.111991008748753,291950.43518729,0.759839823702327,6048.17175181509,3468.96124575293,48.0792870661294
0.952141702518651,0.486432348248146,340928.476501635,0.759839823702327,5682.70545381035,3745.54646557684,76.3214019823988
0.99934999252332,0.416783360302162,304242.86960241,0.583541604561264,4680.74442490324,2967.2604418493,57.0952989648731
0.993667603136894,0.104980674507608,353520.800077617,0.836813939366917,4680.74442490324,3209.390047978,47.8198951426514
0.964477173689695,0.227757884852776,319099.956858843,0.851066432631977,7299.34655070611,3639.94227014564,42.1793604476611
0.978149599068048,0.288226886293522,347742.949352872,0.83822317484032,7176.7374716024,3639.94227014564,41.3101623569088
0.972127351120202,0.218334654485797,364529.121281496,0.721478509945137,7687.69932033055,3405.86635697495,51.7521168678883
0.982078508109033,0.117835044722169,290254.270716604,0.667840824194627,8009.9514367299,3146.99583498554,60.5606297999917
0.969625222872615,0.0364768071556343,337980.134591878,0.100458819651815,6576.65339556119,3146.99583498554,53.9828182362293
0.960422329325796,0.0364768071556343,297889.091808316,0.663372717485066,7889.40342882431,3233.21939683188,39.5162561465498
0.961506960233634,0.0364768071556343,297889.091808316,0.975696067623784,7365.58131120015,3221.91690321241,52.6509425989559
0.949609590480446,0.0364768071556343,435802.418517858,0.649584353617606,7627.62493091646,2720.66764002067,40.4379617626313
0.98471672672339,0.0364768071556343,327804.376174141,0.65470140814048,7627.62493091646,3485.14508078124,57.7254545119364
0.961809086891998,0.304913039968459,326858.814678107,0.591730185777123,5668.07637113478,2995.04215873982,64.309803715838
0.989295681673301,0.260359343502612,326858.814678107,0.404093530563229,5668.07637113478,2995.04215873982,68.6387605066857
0.990730511940698,0.339336323666027,317478.86336217,0.864821399418644,7153.44068797237,3141.60433984714,68.6387605066857
0.978329890751261,0.418409203637031,324194.793281564,0.814301761489751,6410.70727819367,3023.1714722488,49.8074622813629
0.952028991538519,0.0225337268854296,324194.793281564,0.557874458400951,5448.58947298165,3386.4638750338,51.2233959247211
0.987074790877196,0.132074205346314,264965.260663845,0.104480170493201,5812.9260829401,3386.4638750338,61.8814075762798
0.987074790877196,0.314758135004607,264965.260663845,0.493293924688435,6363.1246988754,3386.4638750338,52.6964084751506
0.970321710196367,0.152106213974572,286149.569013707,0.798394711290664,5331.52871146582,3386.4638750338,52.6964084751506
0.997374835318171,0.152106213974572,285791.781655449,0.393744961818933,7481.39850873821,3386.4638750338,37.2403175864143
0.997374835318171,0.105524977771515,225076.352909468,0.621616545576362,7481.39850873821,3668.38725956653,46.8554915882326
0.997374835318171,0.183543911762776,233633.764466741,0.862049227016601,5526.84789919191,2657.63124163338,60.9788756144439
0.989938796372884,0.184953032796914,403367.362489768,0.960020311827275,7140.06266035976,3907.93530564162,40.5299843235132
0.967957554340496,0.0200157629378733,280202.2116776,0.960020311827275,7140.06266035976,2973.88084615349,43.7466184406654
0.967957554340496,0.298488152666801,432185.427736081,0.972537867066865,5284.05230165015,3334.07274561734,64.2107812640217
0.967957554340496,0.301639932437117,356193.625775652,0.861576012088941,5777.90277949173,2999.77383415424,48.4809187954308
0.999198452764259,0.0222106202899653,318047.573544731,0.970525973798161,6665.00171353663,4138.25614124575,48.2889574085418
0.999198452764259,0.0222106202899653,211125.441286611,0.995421825295524,6665.73240914452,3149.74016601922,48.2889574085418
0.982773305265674,0.0341520120873585,464681.396096679,0.995421825295524,6665.73240914452,2912.61082223594,53.1324793068084
0.989210895613214,0.0341520120873585,454843.013551361,0.845826342379137,7882.43732594058,3374.52282497821,67.4296378836743
0.975833191957001,0.104923690961038,454843.013551361,0.853387027331271,5721.92354458473,3374.52282497821,56.116008863316
0.967441345616514,0.297478227396566,384069.333211687,0.602637356238889,6369.89838472061,3374.52282497821,50.6328448365596
0.956793613970028,0.812752928360953,432533.041250069,0.672835464526088,6369.89838472061,3537.71105195746,51.2843821917263
0.979495240806172,0.414780441938227,396329.873253371,0.980080604263123,5697.04303971964,3059.4795378627,45.8641574092134
0.963610944426998,0.414780441938227,309128.534590335,0.980080604263123,6402.34399436324,3479.55269581834,62.178476154913
0.977054311050235,0.0991270594711901,317148.331453305,0.980080604263123,6708.47268252454,2828.02402902173,60.6349495846293
0.962632157855703,0.00454405734703179,317148.331453305,0.939832042299655,6401.90897301025,2614.82250248865,60.6349495846293
0.988506103256321,0.11660497087993,256114.061101424,0.83935862731993,6721.64485520646,3761.81446117871,43.4560213523522
0.997888334704533,0.11660497087993,248423.331051633,0.864760561321293,8453.31053420131,2628.24313381885,57.234840098827
0.958852261446002,0.11660497087993,332998.763092333,0.864760561321293,8562.04774854448,3056.90959859954,48.6633783695733
0.942165410144238,0.43284870814195,332998.763092333,0.817171476429065,6569.60025896224,3542.65805635014,58.4209556674698
0.950849340350089,0.416509940569449,242557.549330581,0.817171476429065,5306.91957674269,3373.4048724187,58.4209556674698
0.991650563674816,0.304585357317489,242557.549330581,0.853844569549731,5306.91957674269,3373.4048724187,59.4116415856722
0.991650563674816,0.189203486035348,359818.000501634,0.884424397068051,9605.5129669424,2592.61713589176,59.4116415856722
0.969712391936718,0.0628652759074835,350774.772741911,0.884424397068051,8362.39658333568,3036.60183656739,43.6861036651501
0.955906882619265,0.0628652759074835,350774.772741911,0.968525330672378,6893.57290863026,2826.79296189463,43.6861036651501
0.99210753538317,0.0543661107759197,350774.772741911,0.666838055430286,7058.27680877198,3738.90211484933,60.1595343074107
0.957576880051191,0.0543661107759197,286258.465324126,0.889736026187955,7058.27680877198,3738.90211484933,50.3020524643899
0.944530390728701,0.108694852210392,343489.79498142,0.889736026187955,7897.63634912761,3694.15247302688,48.20147009829
0.942989702931253,0.0325155766324339,349886.610560335,0.739971960191555,8820.69053123307,3107.34664809037,48.20147009829
0.966399919518398,0.0325155766324339,313926.12748902,0.608477967623738,7371.8949113635,3111.73028125535,49.0835741146235
0.946842558287616,0.0268617856708361,244151.710170835,0.482157798386596,7338.51548956595,2557.93569832979,46.3704079553466
0.984645438545049,0.0779859871128779,380169.339279533,0.699199759417411,4965.84050734872,3404.13046751624,46.4099010361048
0.984645438545049,0.0779859871128779,380169.339279533,0.674425730870455,8419.22785963255,3409.65325546808,49.4572925374936
0.984645438545049,0.150076148022474,381856.58050125,0.361165369855418,6276.45025443577,4217.09294017804,44.0391931308497
0.975411968959788,0.189200761239664,250710.84076949,0.539283228663361,5814.29149627582,4111.13735944455,45.3277730096377
0.952897960839483,0.109300864900652,407198.913345264,0.797946748865248,6335.84005129771,4111.13735944455,50.7610903003669
0.952588927558085,0.551659211417403,310521.034593428,0.740488175039614,6559.50939732642,3243.4098227245,45.9144291185239
0.999856046636272,0.522713827558692,311830.554684634,0.279200349567849,6675.6782635574,2760.6970511362,42.8751967319238
0.974702815816044,0.380515939367494,251814.856859525,0.657239915796683,6675.6782635574,3087.7261428233,60.0090502275601
0.981467622256147,0.226037284426355,281467.94477018,0.657239915796683,6675.6782635574,3087.7261428233,51.6262847336479
0.962401764308893,0.274898419050489,253862.463647799,0.657239915796683,7907.01226761601,3718.43807189073,46.6309190532782
0.976663896201682,0.138364207590769,321559.93026127,0.881091345781875,6345.58070788629,3070.58048451196,36.3201985973171
0.993173375709518,0.166488550357104,419728.200456989,0.920831097879676,6476.6052759558,3070.58048451196,62.9012649365356
0.993173375709518,0.47204046225683,297325.616936654,0.817862494538396,5538.39769788381,3070.58048451196,53.2140082532189
0.993173375709518,0.0167385662095707,384502.889535128,0.845846736096618,5538.39769788381,3747.27191256424,61.6674298537281
0.992720805471364,0.0922686792019133,215023.716727521,0.845846736096618,5366.6664854725,2930.24570565828,57.4302445278146
0.922943190477139,0.453644047779252,267437.585627697,0.845846736096618,5055.94929872819,3523.06833246644,57.4302445278146
0.986355403819753,0.0903304338702509,267437.585627697,0.343710665084088,6210.00071753995,2541.6129621558,51.4036643107246
0.996338758915847,0.14682712730198,354561.823478082,0.0863975812093481,8302.64729809915,3252.90792255858,43.0653818095084
0.991783176434065,0.152830405844485,314889.239121405,0.53183050610078,6498.4046307765,3361.48667657822,52.0181794701709
0.975211097453878,0.221560245056419,314889.239121405,0.881803747822001,6672.76232126184,2965.32006047139,59.5054226004108
0.953952493523841,0.120042846320252,277311.492015864,0.881803747822001,6513.33747763332,3274.04173651905,56.112075385515
0.953952493523841,0.0303298391167703,334520.918353467,0.983975739010581,6513.33747763332,3274.04173651905,53.8273428492431
0.980403607983163,0.199131910280415,312463.327230914,0.983975739010581,7702.22255013068,2992.51417142511,53.8273428492431
0.976120504583949,0.199131910280415,283403.197515732,0.830702251169035,6204.68386886459,3062.7932410918,56.3741936301819
0.955209066663244,0.172780817744579,287870.680974844,0.952296340597012,6325.45857022811,3884.63976027406,61.6653496477469
0.955209066663244,0.146701016251955,253567.078751549,0.905037745763059,6484.54094928932,2937.89756848753,41.1703442123041
0.980011225211274,0.124584200706493,253567.078751549,0.723088959422662,7228.57963820718,3810.86888118367,59.8852379181455
0.994855110692385,0.124584200706493,335748.091554874,0.833024133445576,7228.57963820718,2618.57991770644,45.8938566915
0.95294368895006,0.0367517436891234,312602.202929698,0.986653570561907,5962.08632324792,2866.77238677739,57.3596140542277
0.975867849159164,0.000401882218922689,312602.202929698,0.911791558737006,7374.56107580208,2462.25296258232,46.9970970571786
0.95127732905917,0.000401882218922689,341841.115089054,0.642145114610324,8227.94480967189,3150.90883838202,46.9970970571786
0.955229232054031,0.000401882218922689,276097.920505684,0.849716267433554,4684.38838912182,3150.90883838202,46.3665329824569
0.986669073916053,0.0250530911549317,348209.370257455,0.849716267433554,7811.4418801056,2936.31496488044,46.3665329824569
0.98514709131987,0.272249527036547,348209.370257455,0.926333340374623,6938.43553826164,2467.58557915852,46.3665329824569
0.986580549841159,0.240500899042605,257943.915076718,0.926333340374623,6603.44620275997,3141.0812416023,54.2287992290792
0.99544886478321,0.0701906650101398,289553.887370161,0.926333340374623,6717.12187293863,3293.34133186658,49.7274235829754
0.997217299902197,0.0483333399389426,238408.384519016,0.816776644899129,6833.79174227912,4232.15279290469,49.7274235829754
0.992731777138104,0.0969426713279516,343356.315669182,0.102080768446545,5430.69492349125,2896.75012024626,45.9396959792599
0.978063220306077,0.0189600494643865,377654.016153707,0.0372125287574946,6067.7683476239,2896.75012024626,48.2131785308753
0.919878662534306,0.197515908199253,321485.711499194,0.148987080338892,6067.7683476239,2593.03406964655,52.6529197584943
0.924601679632283,0.128021537098473,337373.154716612,0.701722405346995,6299.46910767254,2577.92652681752,58.9203718426541
0.974617337526483,0.123208768066789,385704.55378608,0.853953197998591,6299.46910767254,4322.9381852691,65.8118037402939
0.991464681697263,0.0105924102297611,358428.328914956,0.932623984659105,5602.24572172957,4079.25628838435,40.4805903388423
0.972756303713917,0.31089867268076,358428.328914956,0.86212425244799,6998.19587171872,2736.1368806142,53.1554954021721
0.996904029207969,0.31089867268076,358428.328914956,0.86212425244799,5237.00348877315,2511.53627047643,54.088208525948
0.979284195477575,0.00215325502020265,372323.559947837,0.870497903990217,8961.75873995512,3813.7655118946,64.9816611715252
0.956835877975878,0.00215325502020265,332279.526232263,0.232067616771296,7226.70539876574,3494.11074572885,55.4331883440713
0.95906529830142,0.438060121451019,262344.108677357,0.297440322634122,7184.1091835874,3494.11074572885,64.184220800088
0.981353480764856,0.411684224849359,287235.765030639,0.677754869805051,7184.1091835874,3779.1633765795,48.5649266469969
0.99761125673152,0.351048166215591,389913.059550536,0.868679288426614,6434.00111043633,3931.33763008016,62.4202403901382
0.99761125673152,0.594192819053399,235758.025617828,0.868679288426614,7160.70083908638,3931.33763008016,66.8283796183357
0.99761125673152,0.203146267202109,359601.697903486,0.905605949477316,7160.70083908638,3045.55004141906,56.6454187683708
0.954161521973858,0.14888676524324,310198.845094647,0.905605949477316,7360.85740903468,2859.62142316154,68.5877478016939
0.997174298176417,0.116007484413127,310198.845094647,0.600952555857786,6994.30577076974,3200.36662703258,51.0778520434015
0.94826199900744,0.149942887584234,396021.854324927,0.969325654464834,7764.48295721141,3200.9244008069,47.1445960387192
0.957650634871016,0.220152083590801,259001.688912029,0.545208018591001,7854.05568856395,3200.9244008069,50.3939785420471
0.941463580566012,0.220152083590801,288753.164378554,0.893683286019205,7424.4640712973,3200.9244008069,59.4331947602035
0.989853848304361,0.220152083590801,288753.164378554,0.630852073407978,7882.41795059541,3630.41750738834,54.5767635637578
0.989853848304361,0.112674289430231,325545.998843433,0.856657420797767,8418.43283805212,3630.41750738834,51.1437858211582
0.989853848304361,0.355745635169226,319052.575509092,0.906688574592266,4558.52858571125,3914.48200265435,41.7178120139927
0.981005090251617,0.0126580126892133,250680.618679676,0.622383511824927,6720.91902386448,3903.86852419789,42.2061088051589
0.97467659545063,0.0126580126892133,281058.636123016,0.866256310894686,5376.26392041435,3819.94563469994,43.8421740037294
0.978593607888055,0.0476538448230224,282005.103037244,0.860433768502084,6395.18303314385,2826.87623455083,45.8781830990945
0.986773908588242,0.82978063471977,318773.655425305,0.651686020016537,5654.09598039204,3431.97752695408,49.7122805718773
0.983195530562005,0.047152389643277,318773.655425305,0.501533219363245,5654.09598039204,2780.03308990021,49.7122805718773
0.99837085933688,0.240485836096624,318773.655425305,0.466366442443945,6725.96761495065,2609.2612042,49.7122805718773
0.99656377960261,0.289520245762379,272586.214316106,0.469949214356295,6508.56569028107,3299.47013971266,49.7122805718773
0.984143751117192,0.176420182865312,290531.59761778,0.816696054365129,6442.00719366447,3355.80753657474,45.695552136732
0.972854401966879,0.335545477835403,330132.255019384,0.605231860312199,5515.15685334095,3175.87544616804,47.8277502718221
0.986214237183381,0.140702997397152,290631.51581798,0.83325278664741,5515.15685334095,3019.15053991316,41.8711521692525
0.980605623914623,0.116791668465089,380313.321415058,0.997472534123476,6026.29937049638,2984.03758047593,38.5086202911738
0.980605623914623,0.130103659094542,332560.954364675,0.997472534123476,6018.94585301241,2984.03758047593,47.5042372651006
0.983746012432815,0.00805309817572515,341580.33772856,0.997472534123476,7022.34666917161,4035.006711092,47.5042372651006
0.997057196503647,0.000291774757625536,315203.151125039,0.940214450527482,6237.27969572223,3679.8271299678,47.8704909409714
0.997057196503647,0.000291774757625536,315203.151125039,0.843637173434528,7864.58851917192,3995.35611865941,47.8704909409714
0.999978944189556,0.21697549001125,269187.543964094,0.391860635577188,6560.10926276862,3187.34252308054,54.4045576785941
0.967080020010614,0.143166789481754,257134.325177733,0.786627921150463,5012.59909865069,3187.34252308054,47.0187440822566
0.984140442975859,0.0429672895508311,381070.445769653,0.92040596499126,7991.96506736869,3187.34252308054,50.2332665519033
0.995791048348192,0.190522207572472,464591.640819247,0.496758575858793,7715.31606577693,3454.55872117862,49.6819868028815
